id,world_port_index_number,main_port_name,wpi_country,Latitude,Longitude,region
35005,38180,PUERTO DEL ROSARIO,Spain,28.483333,-13.85,ISLAS CANARIAS
35006,38190,PUERTO DE ARRECIFE,Spain,28.966667,-13.533333,ISLAS CANARIAS
35007,38220,HUELVA,Spain,37.25,-6.95,SPAIN SW COAST
35008,38240,BONANZA,Spain,36.8,-6.333333,SPAIN SW COAST
35009,38270,SEVILLA,Spain,37.383333,-6,SPAIN SW COAST
35010,38280,ROTA,Spain,36.616667,-6.366667,SPAIN SW COAST
35011,38290,CADIZ,Spain,36.533333,-6.3,SPAIN SW COAST
35012,38300,TARIFA,Spain,36.016667,-5.6,SPAIN SW COAST
35013,38310,ALGECIRAS,Spain,36.133333,-5.45,SPAIN SW COAST
35014,38330,EUROPA POINT,Gibraltar,36.133333,-5.35,GIBRALTAR
35015,38350,ESTEPONA,Spain,36.416667,-5.133333,SPAIN SE COAST
35016,38360,MARBELLA,Spain,36.5,-4.883333,SPAIN SE COAST
35017,38365,FUENGIROLA,Spain,36.533333,-4.616667,SPAIN SE COAST
35018,38370,MALAGA,Spain,36.716667,-4.416667,SPAIN SE COAST
35019,38375,MOTRIL,Spain,36.75,-3.516667,SPAIN SE COAST
35020,38380,ADRA,Spain,36.75,-3.016667,SPAIN SE COAST
35021,38390,ALMERIA,Spain,36.833333,-2.466667,SPAIN SE COAST
35022,38395,PUERTO DE CARBONERAS,Spain,37,-1.883333,SPAIN SE COAST
35023,38400,AGUA AMARGA,Spain,36.933333,-1.933333,SPAIN SE COAST
35024,38410,AGUILAS,Spain,37.4,-1.566667,SPAIN SE COAST
35025,38420,HORNILLO,Spain,37.4,-1.55,SPAIN SE COAST
35026,38425,ESCOMBRERAS,Spain,37.566667,-0.95,SPAIN SE COAST
35027,38430,CARTAGENA,Spain,37.583333,-0.983333,SPAIN SE COAST
35028,38432,SAN PEDRO DEL PINATAR,Spain,37.816667,-0.75,SPAIN SE COAST
35029,38435,TORREVIEJA,Spain,37.966667,-0.683333,SPAIN SE COAST
35030,38437,BENI DORN,Spain,38.533333,-0.133333,SPAIN SE COAST
35031,38440,ALICANTE,Spain,38.333333,-0.483333,SPAIN SE COAST
35032,38450,DENIA,Spain,38.866667,0.116667,SPAIN SE COAST
35033,38460,GANDIA,Spain,39,-0.15,SPAIN SE COAST
35034,38480,VALENCIA,Spain,39.45,-0.316667,SPAIN SE COAST
35035,38490,PUERTO DE SAGUNTO,Spain,39.65,-0.216667,SPAIN SE COAST
35036,38495,BURRIANA,Spain,39.883333,-0.05,SPAIN SE COAST
35037,38500,EL GRAO,Spain,39.966667,0.033333,SPAIN SE COAST
35038,38510,VINAROZ,Spain,40.466667,0.483333,SPAIN SE COAST
35039,38520,SAN CARLOS DELA RAPITA,Spain,40.616667,0.6,SPAIN SE COAST
35040,38530,SALOU,Spain,41.05,1.133333,SPAIN SE COAST
35041,38540,TARRAGONA,Spain,41.1,1.25,SPAIN SE COAST
35042,38550,BARCELONA,Spain,41.35,2.166667,SPAIN SE COAST
35043,38560,BLANES,Spain,41.666667,2.8,SPAIN SE COAST
35044,38570,SAN FELIU DE GUIXOLS,Spain,41.783333,3.033333,SPAIN SE COAST
35045,38580,PALAMOS,Spain,41.833333,3.116667,SPAIN SE COAST
35046,38610,IBIZA,Spain,38.9,1.45,ISLAS BALEARES
35047,38620,SAN ANTONIO ABAD,Spain,38.983333,1.3,ISLAS BALEARES
35048,38630,PALMA,Spain,39.566667,2.633333,ISLAS BALEARES
35049,38640,PUERTO DE ANDRAITX,Spain,39.55,2.383333,ISLAS BALEARES
35050,38650,PUERTO DE SOLLER,Spain,39.8,2.683333,ISLAS BALEARES
35051,38660,POLLENSA,Spain,39.9,3.083333,ISLAS BALEARES
35052,38670,CASERIO DE PUERTO,Spain,39.833333,3.133333,ISLAS BALEARES
35053,38680,PUERTO PETRO,Spain,39.35,3.216667,ISLAS BALEARES
35054,38690,MAHON,Spain,39.883333,4.266667,ISLAS BALEARES
35055,38700,CIUDADELA,Spain,40,3.816667,ISLAS BALEARES
35056,38705,ROSAS,Spain,42.266667,3.183333,ISLAS BALEARES
35057,38720,PORT VENDRES,France,42.516667,3.116667,FRANCE SOUTH COAST
35058,38730,PORT LA NOUVELLE,France,43.016667,3.066667,FRANCE SOUTH COAST
35059,38740,AGDE,France,43.233333,3.466667,FRANCE SOUTH COAST
35060,38750,SETE,France,43.4,3.7,FRANCE SOUTH COAST
35061,38760,LE GRAU DU ROI,France,43.533333,4.133333,FRANCE SOUTH COAST
35062,38770,PORT SAINT LOUIS,France,43.383333,4.816667,FRANCE SOUTH COAST
35063,38775,FOS,France,43.4,4.883333,FRANCE SOUTH COAST
35064,38780,PORT DE BOUC,France,43.4,4.983333,FRANCE SOUTH COAST
35065,38810,MARSEILLE,France,43.316667,5.366667,FRANCE SOUTH COAST
35066,38820,CASSIS,France,43.216667,5.533333,FRANCE SOUTH COAST
35067,38830,LA CIOTAT,France,43.166667,5.616667,FRANCE SOUTH COAST
35068,38840,BANDOL,France,43.133333,5.75,FRANCE SOUTH COAST
35069,38870,TOULON,France,43.1,5.916667,FRANCE SOUTH COAST
35070,38890,PORT POTHUAU,France,43.116667,6.2,FRANCE SOUTH COAST
35071,38910,ANSE DES CANEBIERS,France,43.266667,6.666667,FRANCE SOUTH COAST
35072,38920,ST TROPEZ,France,43.283333,6.65,FRANCE SOUTH COAST
35073,38930,STE MAXIME,France,43.316667,6.666667,FRANCE SOUTH COAST
35074,38940,ST RAPHAEL,France,43.416667,6.75,FRANCE SOUTH COAST
35075,38950,AGAY,France,43.433333,6.866667,FRANCE SOUTH COAST
35076,38960,CANNES,France,43.55,7.016667,FRANCE SOUTH COAST
35077,38970,GOLFE JUAN,France,43.566667,7.05,FRANCE SOUTH COAST
35078,38980,ANTIBES,France,43.583333,7.116667,FRANCE SOUTH COAST
35079,38990,NICE,France,43.7,7.266667,FRANCE SOUTH COAST
35080,39000,VILLEFRANCHE,France,43.7,7.316667,FRANCE SOUTH COAST
35081,39025,MONACO,Monaco,43.733333,7.416667,MONACO
35082,39035,MENTON,France,43.783333,7.516667,FRANCE CONTINUED
35083,39050,MACINAGGIO,France,42.966667,9.466667,CORSE
35084,39060,BASTIA,France,42.7,9.45,CORSE
35085,39070,PORTO VECCHIO,France,41.583333,9.283333,CORSE
35086,39080,BONIFACIO,France,41.383333,9.15,CORSE
35087,39090,PROPRIANO,France,41.683333,8.9,CORSE
35088,39100,AJACCIO,France,41.916667,8.75,CORSE
35089,39110,CALVI,France,42.566667,8.766667,CORSE
35090,39120,LILE ROUSSE,France,42.633333,8.933333,CORSE
35091,39140,MADDALENA,Italy,41.216667,9.433333,SARDEGNA
35092,39150,PALAU,Italy,41.183333,9.383333,SARDEGNA
35093,39170,GOLFO ARANCI,Italy,41,9.633333,SARDEGNA
35094,39180,OLBIA,Italy,40.916667,9.5,SARDEGNA
35095,39190,ARBATAX,Italy,39.933333,9.716667,SARDEGNA
35096,39210,CAGLIARI,Italy,39.216667,9.116667,SARDEGNA
35097,39215,SARROCH OIL TERMINAL,Italy,39.083333,9.033333,SARDEGNA
35098,39220,PORTO PONTE ROMANO,Italy,39.05,8.483333,SARDEGNA
35099,39250,CARLOFORTE,Italy,39.15,8.316667,SARDEGNA
35100,39260,PORTO VESME,Italy,39.2,8.4,SARDEGNA
35101,39261,ORISTAND,Italy,39.866667,8.55,SARDEGNA
35102,39265,BOSA,Italy,40.266667,8.533333,SARDEGNA
35103,39280,ALGHERO,Italy,40.566667,8.316667,SARDEGNA
35104,39310,PORTO TORRES,Italy,40.833333,8.4,SARDEGNA
35105,39350,BORDIGHERA,Italy,43.783333,7.666667,ITALY WEST COAST
35106,39360,SAN REMO,Italy,43.816667,7.766667,ITALY WEST COAST
35107,39370,IMPERIA,Italy,43.883333,8.016667,ITALY WEST COAST
35108,39390,ALASSIO,Italy,44,8.166667,ITALY WEST COAST
35109,39420,RADA DI VADO,Italy,44.266667,8.466667,ITALY WEST COAST
35110,39440,SAVONA,Italy,44.316667,8.483333,ITALY WEST COAST
35111,39470,GENOVA,Italy,44.416667,8.966667,ITALY WEST COAST
35112,39475,SANTA MARGHERITA LIGURE,Italy,44.333333,9.216667,ITALY WEST COAST
35113,39480,SESTRI LEVANTE,Italy,44.266667,9.4,ITALY WEST COAST
35114,39510,LE GRAZIE,Italy,44.066667,9.833333,ITALY WEST COAST
35115,39520,LA SPEZIA,Italy,44.116667,9.833333,ITALY WEST COAST
35116,39530,LERICI,Italy,44.066667,9.916667,ITALY WEST COAST
35117,39540,SENO DI CADIMARE,Italy,44.083333,9.816667,ITALY WEST COAST
35118,39550,MARINA DI CARRARA,Italy,44.033333,10.033333,ITALY WEST COAST
35119,39560,MARINA DI MASSA,Italy,44,10.1,ITALY WEST COAST
35120,39570,FORTE DEI MARMI,Italy,43.95,10.166667,ITALY WEST COAST
35121,39580,VIAREGGIO,Italy,43.866667,10.233333,ITALY WEST COAST
35122,39590,LIVORNO,Italy,43.55,10.3,ITALY WEST COAST
35123,39610,VADA,Italy,43.35,10.466667,ITALY WEST COAST
35124,39630,CAVO,Italy,42.85,10.433333,ELBA
35125,39640,CAPO PERO,Italy,42.85,10.45,ELBA
35126,39660,RIO MARINA,Italy,42.816667,10.433333,ELBA
35127,39680,PORTO AZZURRO,Italy,42.766667,10.4,ELBA
35128,39700,CALA DELL INNAMORATA,Italy,42.716667,10.366667,ELBA
35129,39710,MARINA DI CAMPO,Italy,42.733333,10.233333,ELBA
35130,39715,MARCIANA MARINA,Italy,42.8,10.2,ELBA
35131,39720,PORTOFERRAIO,Italy,42.816667,10.333333,ELBA
35132,39740,PORTOVECCHIO DI PIOMBIN,Italy,42.933333,10.55,ITALY WEST COAST CONT
35133,39750,FOLLONICA,Italy,42.916667,10.766667,ITALY WEST COAST CONT
35134,39790,PORTO SANTO STEFANO,Italy,42.433333,11.116667,ITALY WEST COAST CONT
35135,39800,PORT ERCOLE,Italy,42.383333,11.216667,ITALY WEST COAST CONT
35136,39810,CIVITAVECCHIA,Italy,42.1,11.783333,ITALY WEST COAST CONT
35137,39820,FIUMICINO,Italy,41.766667,12.216667,ITALY WEST COAST CONT
35138,39830,ANZIO,Italy,41.45,12.633333,ITALY WEST COAST CONT
35139,39840,PONZA,Italy,40.9,12.966667,ITALY WEST COAST CONT
35140,39850,TERRACINA,Italy,41.283333,13.266667,ITALY WEST COAST CONT
35141,39860,GAETA,Italy,41.2,13.583333,ITALY WEST COAST CONT
35142,39870,FORMIA,Italy,41.25,13.6,ITALY WEST COAST CONT
35143,39890,FORIO,Italy,40.733333,13.866667,ITALY WEST COAST CONT
35144,39900,ISCHIA,Italy,40.733333,13.966667,ITALY WEST COAST CONT
35145,39910,PROCIDA,Italy,40.766667,14.016667,ITALY WEST COAST CONT
35146,39920,MISENO,Italy,40.783333,14.083333,ITALY WEST COAST CONT
35147,39930,BAIA,Italy,40.816667,14.066667,ITALY WEST COAST CONT
35148,39940,POZZUOLI,Italy,40.833333,14.116667,ITALY WEST COAST CONT
35149,39950,BAGNOLI,Italy,40.816667,14.166667,ITALY WEST COAST CONT
35150,39960,NAPOLI,Italy,40.85,14.266667,ITALY WEST COAST CONT
35151,39970,PORTICI,Italy,40.816667,14.333333,ITALY WEST COAST CONT
35152,39990,TORRE ANNUNZIATA,Italy,40.75,14.466667,ITALY WEST COAST CONT
35153,40000,CASTELLAMMARE DI STABIA,Italy,40.683333,14.483333,ITALY WEST COAST CONT
35154,40010,SORRENTO,Italy,40.633333,14.383333,ITALY WEST COAST CONT
35155,40020,MARINA GRANDE,Italy,40.55,14.25,ITALY WEST COAST CONT
35156,40030,AMALFI,Italy,40.633333,14.6,ITALY WEST COAST CONT
35157,40040,SALERNO,Italy,40.683333,14.75,ITALY WEST COAST CONT
35158,40045,AGROPOLI,Italy,40.35,14.983333,ITALY WEST COAST CONT
35159,40050,SAPRI,Italy,40.083333,15.633333,ITALY WEST COAST CONT
35160,40060,VIBO VALENTIA MARINA,Italy,38.716667,16.133333,ITALY WEST COAST CONT
35161,40070,VILLA SAN GIOVANNI,Italy,38.216667,15.633333,ITALY WEST COAST CONT
35162,40080,REGGIO DI CALABRIA,Italy,38.1,15.65,ITALY WEST COAST CONT
35163,40100,MESSINA,Italy,38.2,15.566667,SICILIA
35164,40110,MILAZZO,Italy,38.216667,15.25,SICILIA
35165,40115,GIOIA TAURO,Italy,38.466667,15.883333,SICILIA
35166,40120,TERMINI IMERESE,Italy,37.983333,13.7,SICILIA
35167,40130,PALERMO,Italy,38.133333,13.366667,SICILIA
35168,40140,CASTELLAMMARE DEL GOLFO,Italy,38.033333,12.866667,SICILIA
35169,40150,TRAPANI,Italy,38,12.5,SICILIA
35170,40160,FAVIGNANA,Italy,37.95,12.316667,SICILIA
35171,40170,MARSALA,Italy,37.783333,12.433333,SICILIA
35172,40180,MAZARA DEL VALLO,Italy,37.65,12.55,SICILIA
35173,40190,SCIACCA,Italy,37.5,13.083333,SICILIA
35174,40200,PORTO EMPEDOCLE,Italy,37.283333,13.533333,SICILIA
35175,40210,LICATA,Italy,37.1,13.933333,SICILIA
35176,40220,GELA,Italy,37.066667,14.25,SICILIA
35177,40230,POZZALLO,Italy,36.716667,14.866667,SICILIA
35178,40240,SIRACUSA,Italy,37.05,15.283333,SICILIA
35179,40250,AUGUSTA,Italy,37.216667,15.233333,SICILIA
35180,40270,CATANIA,Italy,37.5,15.083333,SICILIA
35181,40280,RIPOSTO,Italy,37.733333,15.216667,SICILIA
35182,40300,LIPARI,Italy,38.466667,14.95,ISOLE EOLIE
35183,40330,VALLETTA,Malta,35.9,14.516667,MALTA
35184,40340,MARSAXLOKK,Malta,35.816667,14.55,MALTA
35185,40360,PANTELLERIA,Italy,36.833333,11.95,ISOLA DI PANTELLERIA
35186,40380,LAMPEDUSA,Italy,35.5,12.6,ISOLA DI LAMPEDUSA
35187,40400,SIDERNO MARINA,Italy,38.266667,16.3,ITALY EAST COAST
35188,40420,SOVERATO MARINA,Italy,38.7,16.55,ITALY EAST COAST
35189,40430,CATANZARO,Italy,38.9,16.6,ITALY EAST COAST
35190,40440,CROTONE,Italy,39.083333,17.133333,ITALY EAST COAST
35191,40450,ROSSANO,Italy,39.616667,16.633333,ITALY EAST COAST
35192,40460,TREBISACCE,Italy,39.866667,16.5,ITALY EAST COAST
35193,40470,TARANTO,Italy,40.433333,17.2,ITALY EAST COAST
35194,40480,GALLIPOLI,Italy,40.05,17.983333,ITALY EAST COAST
35195,40490,OTRANTO,Italy,40.15,18.5,ITALY EAST COAST
35196,40500,BRINDISI,Italy,40.65,17.983333,ITALY EAST COAST
35197,40510,MONOPOLI,Italy,40.95,17.3,ITALY EAST COAST
35198,40520,MOLO DI BARI,Italy,41.05,17.1,ITALY EAST COAST
35199,40530,BARI,Italy,41.133333,16.866667,ITALY EAST COAST
35200,40540,SANTO SPIRITO,Italy,41.166667,16.75,ITALY EAST COAST
35201,40550,MOLFETTA,Italy,41.2,16.6,ITALY EAST COAST
35202,40560,BISCEGLIE,Italy,41.233333,16.5,ITALY EAST COAST
35203,40570,TRANI,Italy,41.283333,16.416667,ITALY EAST COAST
35204,40580,BARLETTA,Italy,41.316667,16.283333,ITALY EAST COAST
35205,40590,MANFREDONIA,Italy,41.616667,15.916667,ITALY EAST COAST
35206,40615,VASTO,Italy,42.116667,14.716667,ITALY EAST COAST
35207,40620,ORTONA,Italy,42.35,14.416667,ITALY EAST COAST
35208,40630,PESCARA,Italy,42.466667,14.233333,ITALY EAST COAST
35209,40640,GIULIANOVA,Italy,42.75,13.966667,ITALY EAST COAST
35210,40650,SAN BENEDETTO D TRONTO,Italy,42.95,13.883333,ITALY EAST COAST
35211,40660,ANCONA,Italy,43.616667,13.5,ITALY EAST COAST
35212,40670,SENIGALLIA,Italy,43.716667,13.216667,ITALY EAST COAST
35213,40680,FANO,Italy,43.85,13.016667,ITALY EAST COAST
35214,40690,PESARO,Italy,43.916667,12.9,ITALY EAST COAST
35215,40700,PORTI DE RIMINL,Italy,44.066667,12.583333,ITALY EAST COAST
35216,40710,CESENATICO,Italy,44.2,12.4,ITALY EAST COAST
35217,40720,PORTO CORSINI,Italy,44.483333,12.283333,ITALY EAST COAST
35218,40730,PORTO GARIBALDI,Italy,44.683333,12.25,ITALY EAST COAST
35219,40750,MALAMOCCO,Italy,45.333333,12.316667,ITALY EAST COAST
35220,40760,LIDO,Italy,45.416667,12.433333,ITALY EAST COAST
35221,40770,PORTO FALCONERA,Italy,45.616667,12.9,ITALY EAST COAST
35222,40780,GRADO,Italy,45.666667,13.366667,ITALY EAST COAST
35223,40790,MONFALCONE,Italy,45.783333,13.55,ITALY EAST COAST
35224,40800,SISTIANA,Italy,45.766667,13.633333,ITALY EAST COAST
35225,40820,TRIESTE,Italy,45.633333,13.75,ITALY EAST COAST
35226,40830,MUGGIA,Italy,45.6,13.766667,ITALY EAST COAST
35227,40835,AQUILINIA,Italy,45.6,13.8,ITALY EAST COAST
35228,40860,KOPER,Slovenia,45.516667,13.583333,SLOVENIA
35229,40865,IZOLA,Slovenia,45.533333,13.666667,SLOVENIA
35230,40870,PIRAN,Slovenia,45.533333,13.566667,SLOVENIA
35231,40875,PORTOROZ,Slovenia,45.516667,13.583333,SLOVENIA
35232,40880,UMAG,Croatia,45.433333,13.516667,CROATIA
35233,40890,NOVIGRAD,Croatia,45.316667,13.55,CROATIA
35234,40900,LUKA MIRNA,Croatia,45.3,13.566667,CROATIA
35235,40920,LUKA POREC,Croatia,45.233333,13.583333,CROATIA
35236,40925,FUNTANA,Croatia,45.183333,13.6,CROATIA
35237,40930,VRSAR,Croatia,45.15,13.6,CROATIA
35238,40940,ROVINJ,Croatia,45.083333,13.633333,CROATIA
35239,40960,PULA,Croatia,44.866667,13.833333,CROATIA
35240,40975,MASLENICA,Croatia,44.216667,15.55,CROATIA
35241,40980,KRNICA,Croatia,44.95,14.033333,CROATIA
35242,40985,BRSICA,Croatia,45.033333,14.05,CROATIA
35243,41010,RIJEKA LUKA,Croatia,45.333333,14.433333,CROATIA
35244,41030,LUKA BAKAR,Croatia,45.3,14.533333,CROATIA
35245,41045,OMISALJ OIL TERMINAL,Croatia,45.216667,14.55,CROATIA
35246,41050,LUKA CRES,Croatia,44.966667,14.4,CROATIA
35247,41080,LUKA NOVI,Croatia,45.133333,14.783333,CROATIA
35248,41090,LUKA SENJ,Croatia,44.983333,14.9,CROATIA
35249,41110,OTOK RAB,Croatia,44.75,14.766667,CROATIA
35250,41140,PAG,Croatia,44.45,15.05,CROATIA
35251,41220,ZADAR,Croatia,44.116667,15.216667,CROATIA
35252,41290,SIBENIK,Croatia,43.733333,15.883333,CROATIA
35253,41310,SVETI KAJO,Croatia,43.533333,16.466667,KASTELANSKI ZALIV
35254,41313,VRANJIC,Croatia,43.533333,16.466667,KASTELANSKI ZALIV
35255,41320,SPLIT,Croatia,43.5,16.433333,KASTELANSKI ZALIV
35256,41340,SIDRISTE OMIS,Croatia,43.45,16.7,KASTELANSKI ZALIV
35257,41410,PLOCE,Croatia,43.05,17.433333,KASTELANSKI ZALIV
35258,41540,LUKA GRUZ,Croatia,42.666667,18.083333,KASTELANSKI ZALIV
35259,41550,DUBROVNIK,Croatia,42.666667,18.116667,KASTELANSKI ZALIV
35260,41570,HERCEG-NOVI,Montenиgro,42.45,18.533333,MONTENEGRO *
35261,41580,MELJINE,Montenиgro,42.45,18.566667,MONTENEGRO *
35262,41590,RISAN,Montenиgro,42.516667,18.7,MONTENEGRO *
35263,41610,KOTOR,Montenиgro,42.416667,18.766667,MONTENEGRO *
35264,41620,TIVAT,Montenиgro,42.433333,18.7,MONTENEGRO *
35265,41630,LUKA BUDVA,Montenиgro,42.283333,18.833333,MONTENEGRO *
35266,41640,BAR,Montenиgro,42.083333,19.083333,MONTENEGRO *
35267,41660,SHENGJIN,Albania,41.816667,19.6,ALBANIA
35268,41670,DURRES,Albania,41.316667,19.45,ALBANIA
35269,41680,PORTO SAN NICOLO,Albania,40.5,19.283333,ALBANIA
35270,41690,SKELE E VLORES,Albania,40.466667,19.5,ALBANIA
35271,41720,KERKIRA,Greece,39.616667,19.933333,GREECE WEST COAST
35272,41730,PREVEZA,Greece,38.95,20.75,GREECE WEST COAST
35273,41740,LEVKAS,Greece,38.816667,20.733333,GREECE WEST COAST
35274,41770,ITHAKI,Greece,38.366667,20.716667,GREECE WEST COAST
35275,41790,ARGOSTOLION,Greece,38.183333,20.516667,GREECE WEST COAST
35276,41800,LIMIN MESOLONGION,Greece,38.366667,21.416667,GREECE WEST COAST
35277,41820,ITEA,Greece,38.433333,22.416667,GREECE WEST COAST
35278,41830,KORINTHOS,Greece,37.95,22.933333,GREECE WEST COAST
35279,41840,AIYION,Greece,38.25,22.083333,GREECE WEST COAST
35280,41850,PATRAI,Greece,38.25,21.733333,GREECE WEST COAST
35281,41870,LIMON ZAKINTHOU,Greece,37.783333,20.9,GREECE WEST COAST
35282,41880,KATAKOLON,Greece,37.65,21.316667,GREECE WEST COAST
35283,41910,ORMOS NAVARINOU,Greece,36.9,21.666667,GREECE WEST COAST
35284,41940,KALAMAI,Greece,37.016667,22.116667,GREECE WEST COAST
35285,41950,YITHION,Greece,36.75,22.566667,GREECE WEST COAST
35286,42020,MONEMVASIA,Greece,36.683333,23.05,GREECE EAST COAST
35287,42030,LEONIDHION,Greece,37.166667,22.866667,GREECE EAST COAST
35288,42040,PARALION ASTROS,Greece,37.416667,22.766667,GREECE EAST COAST
35289,42050,NAVPLION,Greece,37.566667,22.8,GREECE EAST COAST
35290,42060,PORTOKHELION,Greece,37.316667,23.15,GREECE EAST COAST
35291,42070,SPETSAI,Greece,37.266667,23.166667,GREECE EAST COAST
35292,42080,CORMOS KAPARI,Greece,37.383333,23.25,GREECE EAST COAST
35293,42090,LIMIN IDHRA,Greece,37.35,23.466667,GREECE EAST COAST
35294,42100,POROS,Greece,37.5,23.45,GREECE EAST COAST
35295,42150,SALAMIS,Greece,37.966667,23.483333,GREECE EAST COAST
35296,42160,MEGARA OIL TERMINAL,Greece,37.983333,23.333333,GREECE EAST COAST
35297,42180,NAVSTATHMOS,Greece,37.983333,23.533333,GREECE EAST COAST
35298,42190,NEA PERAMOS,Greece,38,23.416667,GREECE EAST COAST
35299,42200,ELEVSIS,Greece,38.033333,23.55,GREECE EAST COAST
35300,42205,PACHI OIL TERMINAL,Greece,37.966667,23.383333,GREECE EAST COAST
35301,42210,PERAMA,Greece,37.966667,23.566667,GREECE EAST COAST
35302,42220,LIMIN IRAKLEOUS,Greece,37.966667,23.6,GREECE EAST COAST
35303,42230,PIRAIEVS,Greece,37.933333,23.65,GREECE EAST COAST
35304,42260,ORMOS AYIOU NIKOLAOU,Greece,37.75,24.066667,GREECE EAST COAST
35305,42270,ORMOS AVLAKI,Greece,37.783333,24.083333,GREECE EAST COAST
35306,42275,ORMOS RAFTIS,Greece,37.883333,24.05,GREECE EAST COAST
35307,42290,OROPOS,Greece,38.316667,23.8,GREECE EAST COAST
35308,42300,ORMOS VATHI,Greece,38.433333,23.6,GREECE EAST COAST
35309,42310,DHIAVLOS STENO,Greece,38.45,23.6,GREECE EAST COAST
35310,42320,LEVKANDION,Greece,38.4,23.683333,GREECE EAST COAST
35311,42325,NEA PSARA,Greece,38.383333,23.783333,GREECE EAST COAST
35312,42330,AMARINTHOS,Greece,38.383333,23.883333,GREECE EAST COAST
35313,42340,ALIVERION,Greece,38.383333,24.05,GREECE EAST COAST
35314,42350,KARISTOS,Greece,38.016667,24.416667,GREECE EAST COAST
35315,42370,PILION,Greece,38.766667,23.6,GREECE EAST COAST
35316,42380,LOUTRA AIDHIPSOU,Greece,38.866667,23.033333,GREECE EAST COAST
35317,42385,ORMOS LIMNIS,Greece,38.766667,23.316667,GREECE EAST COAST
35318,42390,VRISAKIA,Greece,38.566667,23.6,GREECE EAST COAST
35319,42400,PORTHMOS EVRIPOU,Greece,38.466667,23.583333,GREECE EAST COAST
35320,42415,LARIMNA,Greece,38.566667,23.283333,GREECE EAST COAST
35321,42420,AYIOS KONSTANDINOS,Greece,38.75,22.85,GREECE EAST COAST
35322,42430,AYIA MARINA,Greece,38.883333,22.583333,GREECE EAST COAST
35323,42440,STILIS,Greece,38.916667,22.616667,GREECE EAST COAST
35324,42450,ORMOS PTELEOU,Greece,39.016667,22.983333,GREECE EAST COAST
35325,42460,TSINGELI,Greece,39.166667,22.85,GREECE EAST COAST
35326,42470,VOLOS,Greece,39.366667,22.95,GREECE EAST COAST
35327,42480,AGRIA,Greece,39.333333,23.016667,GREECE EAST COAST
35328,42490,MILIANA,Greece,39.166667,23.216667,GREECE EAST COAST
35329,42500,STOMION,Greece,39.866667,22.733333,GREECE EAST COAST
35330,42520,ORMOS METHONIS,Greece,40.45,22.6,GREECE EAST COAST
35331,42530,THESSALONIKI,Greece,40.633333,22.933333,GREECE EAST COAST
35332,42540,PALIOURION,Greece,39.966667,23.666667,GREECE EAST COAST
35333,42550,YERAKINI,Greece,40.266667,23.466667,GREECE EAST COAST
35334,42570,ORMOS STRATONI,Greece,40.516667,23.833333,GREECE EAST COAST
35335,42590,NEA PERAMOS,Greece,40.833333,24.3,GREECE EAST COAST
35336,42600,KAVALA,Greece,40.933333,24.4,GREECE EAST COAST
35337,42610,KERAMOTI,Greece,40.866667,24.7,GREECE EAST COAST
35338,42620,LAGOS,Greece,41,25.133333,GREECE EAST COAST
35339,42630,ALEXANDROUPOLIS,Greece,40.833333,25.883333,GREECE EAST COAST
35340,42650,ORMOS KAMARIOTISSA,Greece,40.466667,25.466667,AEGEAN ISLANDS
35341,42670,THASOS,Greece,40.783333,24.7,AEGEAN ISLANDS
35342,42680,ORMOS MOUDHROS,Greece,39.833333,25.25,AEGEAN ISLANDS
35343,42690,ORMOS KONDIAS,Greece,39.85,25.166667,AEGEAN ISLANDS
35344,42700,MIRINA,Greece,39.866667,25.066667,AEGEAN ISLANDS
35345,42710,SKIATHOS,Greece,39.166667,23.5,AEGEAN ISLANDS
35346,42730,ORMOS SKOPELOU,Greece,39.133333,23.733333,AEGEAN ISLANDS
35347,42740,ORMOS PEVKO,Greece,38.85,24.5,AEGEAN ISLANDS
35348,42760,MITILINI,Greece,39.1,26.566667,AEGEAN ISLANDS
35349,42780,PLOMARION,Greece,38.983333,26.366667,AEGEAN ISLANDS
35350,42790,KOLPOS KALLONIS,Greece,39.083333,26.083333,AEGEAN ISLANDS
35351,42810,ORMOS KOLOKITHIAS,Greece,38.483333,26.133333,AEGEAN ISLANDS
35352,42820,KHIOS,Greece,38.366667,26.133333,AEGEAN ISLANDS
35353,42840,LIMIN KARLOVASI,Greece,37.8,26.683333,AEGEAN ISLANDS
35354,42850,ORMOS VATHI,Greece,37.75,26.966667,AEGEAN ISLANDS
35355,42860,PITHAGORION,Greece,37.683333,26.95,AEGEAN ISLANDS
35356,42880,GAVRION,Greece,37.883333,24.733333,KIKLADHES
35357,42890,ANDROS,Greece,37.833333,24.95,KIKLADHES
35358,42900,TINOS,Greece,37.533333,25.166667,KIKLADHES
35359,42905,MIKONOS,Greece,37.45,25.333333,KIKLADHES
35360,42920,LIMIN SIROU,Greece,37.433333,24.95,KIKLADHES
35361,42930,ORMOS AYIOU NIKOLAOU,Greece,37.666667,24.316667,KIKLADHES
35362,42970,PAROS,Greece,37.083333,25.15,KIKLADHES
35363,42980,NISOS NAXOS,Greece,37.083333,25.483333,KIKLADHES
35364,43000,ORMOS MOUTSOUNA,Greece,37.083333,25.583333,KIKLADHES
35365,43010,ORMOS KATAPOLA,Greece,36.833333,25.866667,KIKLADHES
35366,43020,NISOS KIMOLOS,Greece,36.783333,24.566667,KIKLADHES
35367,43030,ADHAMAS,Greece,36.716667,24.45,KIKLADHES
